id_en	text_fr	text_clean
en_5239	Les vieux électriciens ne meurent pas, mais à la fin ils commencent à disjoncter.	Les vieux électriciens ne meurent pas, mais à la fin ils commencent à disjoncter.
en_5239	Les électricien ne meurent pas, seulement, leur état ampère.	Les électricien ne meurent pas, seulement, leur état ampère.
en_5239	Les vieux électriciens ne se fatiguent jamais, ils travaillent jusqu’à leur DC.	Les vieux électriciens ne se fatiguent jamais, ils travaillent jusqu’à leur DC.
en_5239	Les vieux électriciens ne meurent jamais, ils ne font que disjoncter.	Les vieux électriciens ne meurent jamais, ils ne font que disjoncter.
en_5239	Les vieux électriciens ne meurent jamais seuls, mais ampère.	Les vieux électriciens ne meurent jamais seuls, mais ampère.
en_5239	Les vieux électriciens ne meurent pas vraiment. Ils vont retrouver leurs ampères.	Les vieux électriciens ne meurent pas vraiment. Ils vont retrouver leurs ampères.
en_5239	Un électricien ne meurt jamais, il travaille et il ampère la tête.	Un électricien ne meurt jamais, il travaille et il ampère la tête.
en_5239	Un électricien ne meurt jamais: il virevolte, c'est tout.	Un électricien ne meurt jamais: il virevolte, c'est tout.
en_5239	Les vieux électriciens ne meurent jamais. Ils vivent leur vie avec intensité.	Les vieux électriciens ne meurent jamais. Ils vivent leur vie avec intensité.
en_5239	Un électricien n’arrête jamais de travailler, en cas de coup sur, il se ressaisit comme un Ohm.	Un électricien n’arrête jamais de travailler, en cas de coup sur, il se ressaisit comme un Ohm.
en_5239	Un electricien ne meurt jamais, seulement, il pète un peu les plombs.	Un electricien ne meurt jamais, seulement, il pète un peu les plombs.
en_5239	Les vieux électriciens ne meurent pas, ils travaillent jusqu'à ce qu'ils n'aient plus de jus.	Les vieux électriciens ne meurent pas, ils travaillent jusqu'à ce qu'ils n'aient plus de jus.
en_5239	Les électriciens ne meurent pas, ils attendent d'être déconnectés.	Les électriciens ne meurent pas, ils attendent d'être déconnectés.
en_5239	Les vieux électriciens ne meurent jamais, ils n'arrêtent de travailler que lorsqu'ils pètent les plombs.	Les vieux électriciens ne meurent jamais, ils n'arrêtent de travailler que lorsqu'ils pètent les plombs.
en_5239	Les vieux électriciens ne meurent jamais, il faut juste qu'ils ar-Hz un jour.	Les vieux électriciens ne meurent jamais, il faut juste qu'ils ar-Hz un jour.
en_5239	En général, le courant passe bien entre électriciens.	En général, le courant passe bien entre électriciens.
en_5241	Ma famille m'en a voulu d'avoir voulu ne plus faire d'économies après une révélation divine, mais ils ont vitent compris que, quitte à n'avoir qu'une vie, je voulais en prophèter.	Ma famille m'en a voulu d'avoir voulu ne plus faire d'économies après une révélation divine, mais ils ont vitent compris que, quitte à n'avoir qu'une vie, je voulais en prophèter.
en_5241	On s'est moqué de moi quand j'ai reçu une vision divine qui m'ordonnait d'investir dans le cours du navet. Finalement j'ai fait un sacré prophète	On s'est moqué de moi quand j'ai reçu une vision divine qui m'ordonnait d'investir dans le cours du navet. Finalement j'ai fait un sacré prophète
en_5242	La strip-teaseuse timide n'a pas pu se mettre à nu.	La strip-teaseuse timide n'a pas pu se mettre à nu.
en_5242	Ce strip-teaser était trop timide et cachait ses atouts de peur qu'on ne les découvre.	Ce strip-teaser était trop timide et cachait ses atouts de peur qu'on ne les découvre.
en_5242	La stripteaseuse timide ne voulait pas se déshabillet davantage sur scène.	La stripteaseuse timide ne voulait pas se déshabillet davantage sur scène.
en_5242	Ce timide strip-teaser reste à découvrir.	Ce timide strip-teaser reste à découvrir.
en_5242	Ce strip-teaseur ne supportait pas qu’on le porte aux nues.	Ce strip-teaseur ne supportait pas qu’on le porte aux nues.
en_5243	Si les crayons avaient des gommes aux deux extrémités, ils seraient bien moins stylés.	Si les crayons avaient des gommes aux deux extrémités, ils seraient bien moins stylés.
en_5244	Les contes de fée, quelle barbe bleue.	Les contes de fée, quelle barbe bleue.
en_5244	Ce conte était tellement ennuyeux! heureusement qu'il n'était qu'une fois!	Ce conte était tellement ennuyeux! heureusement qu'il n'était qu'une fois!
en_5247	Un homme a amené son chien chez le vétérinaire. Ça lui a coûté York-cher.	Un homme a amené son chien chez le vétérinaire. Ça lui a coûté York-cher.
en_5247	Chaque fois que cet homme vient faire soigner son Labrador, on lui fait faire une batterie de tests, avec une facture longue comme mon bras. Ça, on peut dire que le labo l'adore !	Chaque fois que cet homme vient faire soigner son Labrador, on lui fait faire une batterie de tests, avec une facture longue comme mon bras. Ça, on peut dire que le labo l'adore !
en_5247	Un homme présenta son retriever au vétérinaire pour lui faire passer des examens et dû payer des frais de lab.	Un homme présenta son retriever au vétérinaire pour lui faire passer des examens et dû payer des frais de lab.
en_5247	Un homme amèna son retreiver chez le véto pour quelques analyses, et il dut payer quelques frais au labradoire	Un homme amèna son retreiver chez le véto pour quelques analyses, et il dut payer quelques frais au labradoire
en_5248	"Il faut que je garde ce feu allumé" dit Tom en soufflant.	"Il faut que je garde ce feu allumé" dit Tom en soufflant.
en_5248	" Il faut que je garde ce feu allumé " souffla Tom.	" Il faut que je garde ce feu allumé " souffla Tom.
en_5248	Je ne dois pas laisser mourir ce feu, m'a soufflé Tom crâmement.	Je ne dois pas laisser mourir ce feu, m'a soufflé Tom crâmement.
en_5248	"Je dois maintenir ce feu allumé", s'enflamma Tom.	"Je dois maintenir ce feu allumé", s'enflamma Tom.
en_5248	“ Je dois garder le feu allumé " Tom souffla-t-il.	“ Je dois garder le feu allumé " Tom souffla-t-il.
en_5248	"Il faut maintenir le feu allumé", Tom s'échauffa.	"Il faut maintenir le feu allumé", Tom s'échauffa.
en_5248	"Il faut que je ravive ces braises", souffla Toto.	"Il faut que je ravive ces braises", souffla Toto.
en_5261	Un jeune caporal se démit le bras pendant une bataille mais il continua le combat. On peut dire qu'il n'était pas manchot.	Un jeune caporal se démit le bras pendant une bataille mais il continua le combat. On peut dire qu'il n'était pas manchot.
en_5261	Un jeune caporal s’est coupé la gorge pendant une bataille mais a continué à se battre. On peut dire qu’il a tenu le cou.	Un jeune caporal s’est coupé la gorge pendant une bataille mais a continué à se battre. On peut dire qu’il a tenu le cou.
en_5261	Un jeune caporal s'est déboité l'épaule pendant la bataille mais il n'a jamais baissé les bras.	Un jeune caporal s'est déboité l'épaule pendant la bataille mais il n'a jamais baissé les bras.
en_5261	Un jeune caporal s'est bloqué le dos pendant une bataille, mais cela ne l'a pas arrêté. On peut dire qu'il a endossé son rôle jusqu'au bout.	Un jeune caporal s'est bloqué le dos pendant une bataille, mais cela ne l'a pas arrêté. On peut dire qu'il a endossé son rôle jusqu'au bout.
en_5261	Un jeune caporal s'est disloqué l'épaule pendant une bataille, mais a continué à combattre. Il ne voulait pas rester les bras ballants.	Un jeune caporal s'est disloqué l'épaule pendant une bataille, mais a continué à combattre. Il ne voulait pas rester les bras ballants.
en_5261	Un jeune engagé se démit mais poursuivit le combat pour épauler sa section.	Un jeune engagé se démit mais poursuivit le combat pour épauler sa section.
en_5261	Un jeune caporal, s'étant démis l'épaule dans la bataille, continuait à charger. Il faut dire qu'il était bien épaulé.	Un jeune caporal, s'étant démis l'épaule dans la bataille, continuait à charger. Il faut dire qu'il était bien épaulé.
en_5261	Un jeune caporal s'est démis le bras au cours d'une bataille mais ne n'est pas arrêté pour autant. On peut dire qu'il a été bien épaulé.	Un jeune caporal s'est démis le bras au cours d'une bataille mais ne n'est pas arrêté pour autant. On peut dire qu'il a été bien épaulé.
en_5263	J'étais contre la construction d'un court de tennis dans le parc car je me disais que le calme n'était pas compatible avec de vifs échanges.	J'étais contre la construction d'un court de tennis dans le parc car je me disais que le calme n'était pas compatible avec de vifs échanges.
en_5263	J'ai voté contre la construction du court de tennis car, vu la facture, c'était plus du racket qu'autre chose	J'ai voté contre la construction du court de tennis car, vu la facture, c'était plus du racket qu'autre chose
en_5263	Je me suis opposé à la construction de courts de tennis dans le parc. L'enjeu, set et ma tchranquillité.	Je me suis opposé à la construction de courts de tennis dans le parc. L'enjeu, set et ma tchranquillité.
en_5263	J'étais contre la construction du terrain de tennis dans le parc, je pensais que ça causerait trop de racket.	J'étais contre la construction du terrain de tennis dans le parc, je pensais que ça causerait trop de racket.
en_5263	Le projet de construction de terrains de tennis dans le parc a tourné court.	Le projet de construction de terrains de tennis dans le parc a tourné court.
en_5263	Je m'opposais à la construction de courts de tennis dans le parc, car je pensais qu'ils feraient augmenter les cas de racket	Je m'opposais à la construction de courts de tennis dans le parc, car je pensais qu'ils feraient augmenter les cas de racket
en_5263	J’étais contre la construction d’un terrain de tennis dans le parc car je craignais que ça ne devienne un endroit de racket.	J’étais contre la construction d’un terrain de tennis dans le parc car je craignais que ça ne devienne un endroit de racket.
en_5263	Je me suis opposé à la construction de court de tennis dans le parc, par peur que certains se fassent racketter.	Je me suis opposé à la construction de court de tennis dans le parc, par peur que certains se fassent racketter.
en_5263	J'étais contre la construction de courts de tennis dans le parc car j'avais peur de me faire racketter.	J'étais contre la construction de courts de tennis dans le parc car j'avais peur de me faire racketter.
en_5263	Je m'opposais à la construction de courts de tennis dans le parc à cause du prix et du bruit, mais les coûts vont être amortis.	Je m'opposais à la construction de courts de tennis dans le parc à cause du prix et du bruit, mais les coûts vont être amortis.
en_5263	Je me suis opposé la construction d'un terrain de tennis car je ne voulais pas me faire raquetter.	Je me suis opposé la construction d'un terrain de tennis car je ne voulais pas me faire raquetter.
en_5263	J’étais contre la création d’une maison close pas loin de chez moi, j’avais peur que ça crée trop de bordel.	J’étais contre la création d’une maison close pas loin de chez moi, j’avais peur que ça crée trop de bordel.
en_5263	J'étais opposé à la construction du cour de tennis dans le parc parce que j'avais peur qu'il y ait trop de tapage.	J'étais opposé à la construction du cour de tennis dans le parc parce que j'avais peur qu'il y ait trop de tapage.
en_527	Un cowboy, dès qu’il voit un rodéo, il ne peut s’empêcher de s’y ruer.	Un cowboy, dès qu’il voit un rodéo, il ne peut s’empêcher de s’y ruer.
en_527	Le gagnant d'un concours de moisonneuses batteuses est sûr de se faire un peu de blé	Le gagnant d'un concours de moisonneuses batteuses est sûr de se faire un peu de blé
en_527	Un cowboy, il va au rodéo, et il ne se repose cabrer.	Un cowboy, il va au rodéo, et il ne se repose cabrer.
en_5278	Il est musicien, il joue du pipeau.	Il est musicien, il joue du pipeau.
en_5286	Avez-vous déjà rencontré un paresseux hyperactif ?	Avez-vous déjà rencontré un paresseux hyperactif ?
en_5286	Deux chats discutent : "ma minette, on est félin pour l'autre"	Deux chats discutent : "ma minette, on est félin pour l'autre"
en_5286	Un bon guépard ne prend jamais un mauvais départ	Un bon guépard ne prend jamais un mauvais départ
en_5291	Le prof de maths est devenu fou, il a fait un numéro en classe.	Le prof de maths est devenu fou, il a fait un numéro en classe.
en_5291	Le professeur de maths est devenu fou avec le tableau noir. Il a fait un numéro dessus.	Le professeur de maths est devenu fou avec le tableau noir. Il a fait un numéro dessus.
en_5295	C’était une simple fille de vendangeur, mais elle était quelque peu chai-tive.	C’était une simple fille de vendangeur, mais elle était quelque peu chai-tive.
en_5295	La fille du vendengeur en a marre, elle veut qu'on lui lache la grappe.	La fille du vendengeur en a marre, elle veut qu'on lui lache la grappe.
en_5295	Comme elle était fille de vigneron, elle voulait toujours avoir raisin.	Comme elle était fille de vigneron, elle voulait toujours avoir raisin.
en_5295	Son père était vigneron. Elle pensait que tout était vin.	Son père était vigneron. Elle pensait que tout était vin.
en_5295	Son père était marchand de vin. Elle était enivrante.	Son père était marchand de vin. Elle était enivrante.
en_5300	Quand un portier se met en colère, il sort très vite de ses gonds.	Quand un portier se met en colère, il sort très vite de ses gonds.
